date,generacion_GWh,capacidad_efectiva_neta_mv,str_date
2010-08-12,160.225,13567.6,2010 agosto 12
2010-08-13,159.624,13567.6,2010 agosto 13
2010-08-14,153.105,13567.6,2010 agosto 14
2010-08-15,132.461,13567.6,2010 agosto 15
2010-08-16,135.874,13567.6,2010 agosto 16
2010-08-17,160.443,13567.6,2010 agosto 17
2010-08-18,161.454,13567.55,2010 agosto 18
2010-08-19,163.858,13567.55,2010 agosto 19
2010-08-20,165.008,13567.55,2010 agosto 20
2010-08-21,156.114,13567.55,2010 agosto 21
2010-08-22,138.215,13567.55,2010 agosto 22
2010-08-23,164.151,13567.55,2010 agosto 23
2010-08-24,167.255,13567.55,2010 agosto 24
2010-08-25,165.111,13567.55,2010 agosto 25
2010-08-26,160.144,13567.55,2010 agosto 26
2010-08-27,161.159,13567.55,2010 agosto 27
2010-08-28,154.426,13567.55,2010 agosto 28
2010-08-29,139.962,13567.55,2010 agosto 29
2010-08-30,164.934,13567.55,2010 agosto 30
2010-08-31,164.877,13567.55,2010 agosto 31
2010-09-01,163.142,13567.55,2010 septiembre 01
2010-09-02,161.721,13567.55,2010 septiembre 02
2010-09-03,161.677,13567.55,2010 septiembre 03
2010-09-04,153.864,13567.55,2010 septiembre 04
2010-09-05,135.976,13567.55,2010 septiembre 05
2010-09-06,159.099,13567.55,2010 septiembre 06
2010-09-07,163.139,13567.55,2010 septiembre 07
2010-09-08,162.146,13567.55,2010 septiembre 08
2010-09-09,162.573,13567.55,2010 septiembre 09
2010-09-10,162.542,13567.55,2010 septiembre 10
2010-09-11,156.295,13567.55,2010 septiembre 11
2010-09-12,138.916,13567.55,2010 septiembre 12
2010-09-13,162.05,13567.55,2010 septiembre 13
2010-09-14,165.147,13567.55,2010 septiembre 14
2010-09-15,167.789,13567.55,2010 septiembre 15
2010-09-16,165.946,13567.55,2010 septiembre 16
2010-09-17,165.922,13567.55,2010 septiembre 17
2010-09-18,154.298,13567.55,2010 septiembre 18
2010-09-19,134.37,13567.55,2010 septiembre 19
2010-09-20,155.98,13567.55,2010 septiembre 20
2010-09-21,159.857,13567.55,2010 septiembre 21
2010-09-22,162.544,13567.55,2010 septiembre 22
2010-09-23,162.82,13567.55,2010 septiembre 23
2010-09-24,160.533,13567.55,2010 septiembre 24
2010-09-25,152.043,13567.55,2010 septiembre 25
2010-09-26,135.35,13567.55,2010 septiembre 26
2010-09-27,157.989,13567.55,2010 septiembre 27
2010-09-28,161.454,13567.55,2010 septiembre 28
2010-09-29,163.503,13567.55,2010 septiembre 29
2010-09-30,164.419,13567.55,2010 septiembre 30
2010-10-01,161.851,13567.55,2010 octubre 01
2010-10-02,152.824,13567.55,2010 octubre 02
2010-10-03,133.007,13567.55,2010 octubre 03
2010-10-04,155.867,13567.55,2010 octubre 04
2010-10-05,158.233,13567.55,2010 octubre 05
2010-10-06,160.753,13567.55,2010 octubre 06
2010-10-07,160.637,13567.55,2010 octubre 07
2010-10-08,162.218,13567.55,2010 octubre 08
2010-10-09,154.516,13567.55,2010 octubre 09
2010-10-10,137.539,13567.55,2010 octubre 10
2010-10-11,163.933,13567.55,2010 octubre 11
2010-10-12,170.697,13567.55,2010 octubre 12
2010-10-13,172.118,13567.55,2010 octubre 13
2010-10-14,172.435,13567.55,2010 octubre 14
2010-10-15,170.908,13567.55,2010 octubre 15
2010-10-16,159.304,13567.55,2010 octubre 16
2010-10-17,138.143,13567.55,2010 octubre 17
2010-10-18,139.046,13567.55,2010 octubre 18
2010-10-19,163.977,13567.55,2010 octubre 19
2010-10-20,165.148,13567.55,2010 octubre 20
2010-10-21,166.786,13567.55,2010 octubre 21
2010-10-22,168.938,13567.55,2010 octubre 22
2010-10-23,159.144,13567.55,2010 octubre 23
2010-10-24,141.613,13567.55,2010 octubre 24
2010-10-25,163.447,13567.55,2010 octubre 25
2010-10-26,167.6,13567.55,2010 octubre 26
2010-10-27,168.792,13567.55,2010 octubre 27
2010-10-28,167.582,13567.55,2010 octubre 28
2010-10-29,167.144,13567.55,2010 octubre 29
2010-10-30,158.614,13567.55,2010 octubre 30
2010-10-31,140.514,13567.55,2010 octubre 31
2010-11-01,142.815,13567.55,2010 noviembre 01
2010-11-02,161.651,13567.55,2010 noviembre 02
2010-11-03,162.348,13567.55,2010 noviembre 03
2010-11-04,165.117,13567.55,2010 noviembre 04
2010-11-05,167.672,13567.55,2010 noviembre 05
2010-11-06,156.724,13567.55,2010 noviembre 06
2010-11-07,140.11,13567.55,2010 noviembre 07
2010-11-08,162.767,13567.55,2010 noviembre 08
2010-11-09,165.739,13567.35,2010 noviembre 09
2010-11-10,166.56,13567.35,2010 noviembre 10
2010-11-11,166.962,13567.35,2010 noviembre 11
2010-11-12,166.617,13567.35,2010 noviembre 12
2010-11-13,157.77,13567.35,2010 noviembre 13
2010-11-14,140.646,13567.35,2010 noviembre 14
2010-11-15,143.732,13567.35,2010 noviembre 15
2010-11-16,165.279,13567.35,2010 noviembre 16
2010-11-17,166.488,13567.35,2010 noviembre 17
2010-11-18,166.99,13587.25,2010 noviembre 18
2010-11-19,165.933,13587.25,2010 noviembre 19
2010-11-20,157.598,13587.25,2010 noviembre 20
2010-11-21,143.237,13587.25,2010 noviembre 21
2010-11-22,164.884,13587.25,2010 noviembre 22
2010-11-23,168.136,13587.25,2010 noviembre 23
2010-11-24,168.937,13587.25,2010 noviembre 24
2010-11-25,168.085,13587.25,2010 noviembre 25
2010-11-26,170.0,13587.25,2010 noviembre 26
2010-11-27,162.009,13587.25,2010 noviembre 27
2010-11-28,142.337,13587.25,2010 noviembre 28
2010-11-29,166.591,13587.25,2010 noviembre 29
2010-11-30,169.027,13587.25,2010 noviembre 30
2010-12-01,169.215,14244.3,2010 diciembre 01
2010-12-02,167.889,14244.3,2010 diciembre 02
2010-12-03,166.233,14244.3,2010 diciembre 03
2010-12-04,158.263,14244.3,2010 diciembre 04
2010-12-05,142.424,14244.3,2010 diciembre 05
2010-12-06,166.06,14244.3,2010 diciembre 06
2010-12-07,168.389,14244.3,2010 diciembre 07
2010-12-08,149.577,14244.3,2010 diciembre 08
2010-12-09,167.32,14244.3,2010 diciembre 09
2010-12-10,169.13,14244.3,2010 diciembre 10
2010-12-11,162.604,14244.3,2010 diciembre 11
2010-12-12,146.594,14244.3,2010 diciembre 12
2010-12-13,166.952,14244.3,2010 diciembre 13
2010-12-14,163.494,14244.3,2010 diciembre 14
2010-12-15,167.449,14244.3,2010 diciembre 15
2010-12-16,166.391,14244.3,2010 diciembre 16
2010-12-17,168.369,14244.3,2010 diciembre 17
2010-12-18,159.99,14244.3,2010 diciembre 18
2010-12-19,145.319,14244.3,2010 diciembre 19
2010-12-20,164.914,14244.3,2010 diciembre 20
2010-12-21,165.084,14244.3,2010 diciembre 21
2010-12-22,164.596,14247.1,2010 diciembre 22
2010-12-23,162.957,14247.1,2010 diciembre 23
2010-12-24,146.88,14247.1,2010 diciembre 24
2010-12-25,125.904,14247.1,2010 diciembre 25
2010-12-26,130.277,14247.1,2010 diciembre 26
2010-12-27,156.51,14247.1,2010 diciembre 27
2010-12-28,154.669,14247.1,2010 diciembre 28
2010-12-29,155.862,14247.1,2010 diciembre 29
2010-12-30,155.377,14247.1,2010 diciembre 30
2010-12-31,140.462,14247.1,2010 diciembre 31
2011-01-01,118.405,14247.1,2011 enero 01
2011-01-02,121.906,14247.1,2011 enero 02
2011-01-03,146.505,14247.1,2011 enero 03
2011-01-04,149.623,14247.1,2011 enero 04
2011-01-05,151.308,14247.1,2011 enero 05
2011-01-06,154.228,14247.1,2011 enero 06
2011-01-07,154.718,14247.1,2011 enero 07
2011-01-08,152.107,14247.1,2011 enero 08
2011-01-09,134.674,14247.1,2011 enero 09
2011-01-10,139.731,14247.1,2011 enero 10
2011-01-11,160.543,14247.1,2011 enero 11
2011-01-12,166.115,14247.1,2011 enero 12
2011-01-13,166.184,14247.1,2011 enero 13
2011-01-14,166.851,14247.1,2011 enero 14
2011-01-15,160.767,14247.1,2011 enero 15
2011-01-16,145.26,14247.1,2011 enero 16
2011-01-17,164.674,14247.1,2011 enero 17
2011-01-18,168.98,14247.1,2011 enero 18
2011-01-19,170.171,14247.1,2011 enero 19
2011-01-20,168.265,14247.1,2011 enero 20
2011-01-21,169.475,14247.1,2011 enero 21
2011-01-22,160.951,14247.1,2011 enero 22
2011-01-23,145.625,14247.1,2011 enero 23
2011-01-24,166.023,14247.1,2011 enero 24
2011-01-25,169.963,14247.1,2011 enero 25
2011-01-26,168.092,14247.1,2011 enero 26
2011-01-27,168.591,14247.1,2011 enero 27
2011-01-28,166.752,14247.1,2011 enero 28
2011-01-29,158.402,14247.1,2011 enero 29
2011-01-30,141.457,14247.1,2011 enero 30
2011-01-31,166.223,14247.1,2011 enero 31
2011-02-01,168.042,14247.1,2011 febrero 01
2011-02-02,169.548,14247.1,2011 febrero 02
2011-02-03,172.547,14247.1,2011 febrero 03
2011-02-04,171.961,14247.1,2011 febrero 04
2011-02-05,162.952,14247.1,2011 febrero 05
2011-02-06,144.11,14247.1,2011 febrero 06
2011-02-07,165.816,14247.1,2011 febrero 07
2011-02-08,167.658,14247.1,2011 febrero 08
2011-02-09,167.955,14247.1,2011 febrero 09
2011-02-10,168.082,14247.1,2011 febrero 10
2011-02-11,168.842,14247.1,2011 febrero 11
2011-02-12,157.474,14247.1,2011 febrero 12
2011-02-13,140.202,14247.1,2011 febrero 13
2011-02-14,159.116,14247.1,2011 febrero 14
2011-02-15,163.131,14247.1,2011 febrero 15
2011-02-16,162.305,14247.1,2011 febrero 16
2011-02-17,159.064,14247.1,2011 febrero 17
2011-02-18,159.256,14247.1,2011 febrero 18
2011-02-19,152.028,14247.1,2011 febrero 19
2011-02-20,134.124,14245.1,2011 febrero 20
2011-02-21,160.711,14245.1,2011 febrero 21
2011-02-22,166.151,14245.1,2011 febrero 22
2011-02-23,165.117,14245.1,2011 febrero 23
2011-02-24,162.823,14245.1,2011 febrero 24
2011-02-25,162.278,14245.1,2011 febrero 25
2011-02-26,154.433,14245.1,2011 febrero 26
2011-02-27,135.043,14245.1,2011 febrero 27
2011-02-28,159.498,14245.1,2011 febrero 28
2011-03-01,162.161,14245.1,2011 marzo 01
2011-03-02,165.332,14245.1,2011 marzo 02
2011-03-03,164.157,14245.1,2011 marzo 03
2011-03-04,165.548,14245.1,2011 marzo 04
2011-03-05,157.889,14245.1,2011 marzo 05
2011-03-06,142.738,14245.1,2011 marzo 06
2011-03-07,164.736,14245.1,2011 marzo 07
2011-03-08,166.522,14246.1,2011 marzo 08
2011-03-09,166.789,14246.1,2011 marzo 09
2011-03-10,164.447,14246.1,2011 marzo 10
2011-03-11,167.249,14246.1,2011 marzo 11
2011-03-12,160.29,14246.1,2011 marzo 12
2011-03-13,142.456,14246.1,2011 marzo 13
2011-03-14,169.873,14246.1,2011 marzo 14
2011-03-15,170.083,14246.1,2011 marzo 15
2011-03-16,171.104,14246.1,2011 marzo 16
2011-03-17,169.914,14246.1,2011 marzo 17
2011-03-18,172.889,14246.1,2011 marzo 18
2011-03-19,156.301,14246.1,2011 marzo 19
2011-03-20,138.998,14246.1,2011 marzo 20
2011-03-21,142.597,14246.1,2011 marzo 21
2011-03-22,164.196,14246.1,2011 marzo 22
2011-03-23,163.979,14246.1,2011 marzo 23
2011-03-24,168.398,14246.1,2011 marzo 24
2011-03-25,170.175,14246.1,2011 marzo 25
2011-03-26,162.447,14246.1,2011 marzo 26
2011-03-27,145.92,14246.1,2011 marzo 27
2011-03-28,172.091,14246.1,2011 marzo 28
2011-03-29,175.635,14246.1,2011 marzo 29
2011-03-30,175.232,14246.1,2011 marzo 30
2011-03-31,172.326,14246.1,2011 marzo 31
2011-04-01,172.316,13965.1,2011 abril 01
2011-04-02,160.343,13965.1,2011 abril 02
2011-04-03,144.475,13965.1,2011 abril 03
2011-04-04,169.954,13965.1,2011 abril 04
2011-04-05,171.839,13965.1,2011 abril 05
2011-04-06,165.927,13965.1,2011 abril 06
2011-04-07,164.953,13965.1,2011 abril 07
2011-04-08,164.655,13965.1,2011 abril 08
2011-04-09,155.979,13965.1,2011 abril 09
2011-04-10,136.116,13965.1,2011 abril 10
2011-04-11,160.903,13965.1,2011 abril 11
2011-04-12,163.53,13965.1,2011 abril 12
2011-04-13,162.495,13965.1,2011 abril 13
2011-04-14,164.059,13965.1,2011 abril 14
2011-04-15,163.976,13965.1,2011 abril 15
2011-04-16,152.85,13965.1,2011 abril 16
2011-04-17,140.317,13965.1,2011 abril 17
2011-04-18,160.499,13965.1,2011 abril 18
2011-04-19,159.126,13965.1,2011 abril 19
2011-04-20,156.895,13965.1,2011 abril 20
2011-04-21,132.881,13965.1,2011 abril 21
2011-04-22,120.676,13965.1,2011 abril 22
2011-04-23,135.433,13965.1,2011 abril 23
2011-04-24,131.071,13965.1,2011 abril 24
2011-04-25,157.999,13965.1,2011 abril 25
2011-04-26,160.922,13965.1,2011 abril 26
2011-04-27,167.224,13965.1,2011 abril 27
2011-04-28,163.047,13965.1,2011 abril 28
2011-04-29,165.331,13965.1,2011 abril 29
2011-04-30,155.243,13965.1,2011 abril 30
2011-05-01,140.459,14246.1,2011 mayo 01
2011-05-02,161.05,14426.1,2011 mayo 02
2011-05-03,162.794,14426.1,2011 mayo 03
2011-05-04,163.866,14426.1,2011 mayo 04
2011-05-05,165.12,14426.1,2011 mayo 05
2011-05-06,167.713,14426.1,2011 mayo 06
2011-05-07,158.364,14426.1,2011 mayo 07
2011-05-08,137.737,14426.1,2011 mayo 08
2011-05-09,164.532,14426.1,2011 mayo 09
2011-05-10,167.079,14426.1,2011 mayo 10
2011-05-11,166.978,14426.1,2011 mayo 11
2011-05-12,168.069,14426.1,2011 mayo 12
2011-05-13,165.8,14426.1,2011 mayo 13
2011-05-14,153.339,14426.1,2011 mayo 14
2011-05-15,139.794,14426.1,2011 mayo 15
2011-05-16,161.438,14426.1,2011 mayo 16
2011-05-17,163.109,14426.1,2011 mayo 17
2011-05-18,162.731,14426.1,2011 mayo 18
2011-05-19,163.618,14426.1,2011 mayo 19
2011-05-20,165.206,14426.1,2011 mayo 20
2011-05-21,155.191,14426.1,2011 mayo 21
2011-05-22,135.22,14426.1,2011 mayo 22
2011-05-23,160.794,14426.1,2011 mayo 23
2011-05-24,165.278,14426.1,2011 mayo 24
2011-05-25,163.57,14426.1,2011 mayo 25
2011-05-26,165.624,14426.1,2011 mayo 26
2011-05-27,163.304,14426.1,2011 mayo 27
2011-05-28,151.068,14426.1,2011 mayo 28
2011-05-29,135.127,14426.1,2011 mayo 29
2011-05-30,163.703,14426.1,2011 mayo 30
2011-05-31,164.458,14426.1,2011 mayo 31
2011-06-01,161.304,14426.1,2011 junio 01
2011-06-02,161.463,14426.1,2011 junio 02
2011-06-03,160.421,14426.1,2011 junio 03
2011-06-04,149.8,14426.1,2011 junio 04
2011-06-05,132.387,14426.1,2011 junio 05
2011-06-06,137.063,14426.1,2011 junio 06
2011-06-07,160.392,14426.1,2011 junio 07
2011-06-08,163.272,14426.1,2011 junio 08
2011-06-09,164.528,14426.1,2011 junio 09
2011-06-10,168.418,14325.1,2011 junio 10
2011-06-11,156.878,14325.1,2011 junio 11
2011-06-12,141.802,14325.1,2011 junio 12
2011-06-13,168.19,14325.1,2011 junio 13
2011-06-14,170.355,14325.1,2011 junio 14
2011-06-15,169.134,14325.1,2011 junio 15
2011-06-16,165.906,14325.1,2011 junio 16
2011-06-17,167.016,14325.1,2011 junio 17
2011-06-18,156.694,14325.1,2011 junio 18
2011-06-19,134.97,14325.1,2011 junio 19
2011-06-20,164.224,14325.1,2011 junio 20
2011-06-21,167.971,14325.1,2011 junio 21
2011-06-22,169.62,14325.1,2011 junio 22
2011-06-23,166.3,14325.1,2011 junio 23
2011-06-24,163.153,14325.1,2011 junio 24
2011-06-25,153.603,14325.1,2011 junio 25
2011-06-26,133.757,14325.1,2011 junio 26
2011-06-27,137.777,14325.1,2011 junio 27
2011-06-28,163.6,14325.1,2011 junio 28
2011-06-29,168.156,14325.1,2011 junio 29
2011-06-30,165.202,14325.1,2011 junio 30
2011-07-01,161.244,14325.1,2011 julio 01
2011-07-02,150.86,14325.1,2011 julio 02
2011-07-03,131.721,14325.1,2011 julio 03
2011-07-04,135.554,14325.1,2011 julio 04
2011-07-05,159.705,14325.1,2011 julio 05
2011-07-06,164.201,14325.1,2011 julio 06
2011-07-07,162.483,14325.1,2011 julio 07
2011-07-08,164.81,14325.1,2011 julio 08
2011-07-09,155.522,14325.1,2011 julio 09
2011-07-10,138.813,14325.1,2011 julio 10
2011-07-11,164.882,14325.1,2011 julio 11
2011-07-12,167.856,14325.1,2011 julio 12
2011-07-13,162.987,14325.1,2011 julio 13
2011-07-14,160.686,14325.1,2011 julio 14
2011-07-15,160.871,14325.1,2011 julio 15
2011-07-16,153.02,14325.1,2011 julio 16
2011-07-17,136.841,14325.1,2011 julio 17
2011-07-18,161.964,14325.1,2011 julio 18
2011-07-19,165.256,14325.1,2011 julio 19
2011-07-20,148.428,14325.1,2011 julio 20
2011-07-21,166.841,14325.1,2011 julio 21
2011-07-22,168.836,14325.1,2011 julio 22
2011-07-23,157.99,14327.1,2011 julio 23
2011-07-24,141.071,14327.1,2011 julio 24
2011-07-25,166.978,14327.1,2011 julio 25
2011-07-26,167.837,14327.1,2011 julio 26
2011-07-27,169.566,14327.1,2011 julio 27
2011-07-28,166.86,14327.1,2011 julio 28
2011-07-29,162.868,14327.1,2011 julio 29
2011-07-30,149.629,14327.1,2011 julio 30
2011-07-31,134.535,14327.1,2011 julio 31
2011-08-01,159.949,14327.1,2011 agosto 01
2011-08-02,165.567,14327.1,2011 agosto 02
2011-08-03,166.326,14327.1,2011 agosto 03
2011-08-04,166.366,14327.1,2011 agosto 04
2011-08-05,167.661,14326.6,2011 agosto 05
2011-08-06,158.243,14326.6,2011 agosto 06
2011-08-07,140.531,14326.6,2011 agosto 07
2011-08-08,169.297,14326.6,2011 agosto 08
2011-08-09,171.044,14326.6,2011 agosto 09
2011-08-10,171.184,14326.6,2011 agosto 10
2011-08-11,170.617,14326.6,2011 agosto 11
2011-08-12,166.37,14326.6,2011 agosto 12
2011-08-13,157.669,14326.6,2011 agosto 13
2011-08-14,138.369,14326.6,2011 agosto 14
2011-08-15,142.415,14326.6,2011 agosto 15
2011-08-16,165.581,14326.6,2011 agosto 16
2011-08-17,169.35,14326.6,2011 agosto 17
2011-08-18,170.534,14326.6,2011 agosto 18
2011-08-19,170.294,14326.6,2011 agosto 19
2011-08-20,158.381,14326.6,2011 agosto 20
2011-08-21,140.096,14326.6,2011 agosto 21
2011-08-22,166.334,14326.6,2011 agosto 22
2011-08-23,168.036,14326.6,2011 agosto 23
2011-08-24,167.438,14326.6,2011 agosto 24
2011-08-25,169.879,14326.6,2011 agosto 25
2011-08-26,170.666,14326.6,2011 agosto 26
2011-08-27,158.26,14326.6,2011 agosto 27
2011-08-28,141.351,14326.6,2011 agosto 28
2011-08-29,165.412,14326.6,2011 agosto 29
2011-08-30,169.371,14326.6,2011 agosto 30
2011-08-31,170.503,14326.6,2011 agosto 31
2011-09-01,167.42,14318.3,2011 septiembre 01
2011-09-02,166.133,14498.3,2011 septiembre 02
2011-09-03,153.919,14498.3,2011 septiembre 03
2011-09-04,134.407,14498.3,2011 septiembre 04
2011-09-05,166.322,14498.3,2011 septiembre 05
2011-09-06,171.482,14498.3,2011 septiembre 06
2011-09-07,171.926,14498.3,2011 septiembre 07
2011-09-08,168.991,14498.3,2011 septiembre 08
2011-09-09,167.646,14498.3,2011 septiembre 09
2011-09-10,156.446,14498.3,2011 septiembre 10
2011-09-11,138.493,14498.3,2011 septiembre 11
2011-09-12,167.35,14498.3,2011 septiembre 12
2011-09-13,173.08,14498.3,2011 septiembre 13
2011-09-14,173.195,14498.3,2011 septiembre 14
2011-09-15,175.248,14498.3,2011 septiembre 15
2011-09-16,173.276,14498.3,2011 septiembre 16
2011-09-17,163.247,14498.3,2011 septiembre 17
2011-09-18,144.706,14498.3,2011 septiembre 18
2011-09-19,169.593,14498.3,2011 septiembre 19
2011-09-20,168.96,14498.3,2011 septiembre 20
2011-09-21,170.098,14498.3,2011 septiembre 21
2011-09-22,173.706,14498.3,2011 septiembre 22
2011-09-23,177.258,14498.3,2011 septiembre 23
2011-09-24,168.605,14498.3,2011 septiembre 24
2011-09-25,142.447,14293.3,2011 septiembre 25
2011-09-26,165.904,14293.3,2011 septiembre 26
2011-09-27,167.778,14293.3,2011 septiembre 27
2011-09-28,172.415,14293.3,2011 septiembre 28
2011-09-29,170.796,14293.3,2011 septiembre 29
2011-09-30,169.396,14293.3,2011 septiembre 30
2011-10-01,158.449,14293.3,2011 octubre 01
2011-10-02,143.632,14293.3,2011 octubre 02
2011-10-03,169.568,14293.3,2011 octubre 03
2011-10-04,170.114,14293.3,2011 octubre 04
2011-10-05,168.371,14293.3,2011 octubre 05
2011-10-06,169.519,14293.3,2011 octubre 06
2011-10-07,169.094,14293.3,2011 octubre 07
2011-10-08,156.497,14293.3,2011 octubre 08
2011-10-09,138.808,14293.3,2011 octubre 09
2011-10-10,165.159,14293.3,2011 octubre 10
2011-10-11,165.544,14293.3,2011 octubre 11
2011-10-12,165.739,14293.3,2011 octubre 12
2011-10-13,167.374,14293.3,2011 octubre 13
2011-10-14,172.059,14293.3,2011 octubre 14
2011-10-15,160.918,14293.3,2011 octubre 15
2011-10-16,142.083,14293.3,2011 octubre 16
2011-10-17,147.804,14293.3,2011 octubre 17
2011-10-18,163.084,14293.3,2011 octubre 18
2011-10-19,172.521,14223.3,2011 octubre 19
2011-10-20,171.222,14223.3,2011 octubre 20
2011-10-21,169.184,14223.3,2011 octubre 21
2011-10-22,160.298,14223.3,2011 octubre 22
2011-10-23,145.719,14223.3,2011 octubre 23
2011-10-24,171.397,14223.3,2011 octubre 24
2011-10-25,176.957,14223.3,2011 octubre 25
2011-10-26,174.123,14223.3,2011 octubre 26
2011-10-27,174.25,14223.3,2011 octubre 27
2011-10-28,173.6,14223.3,2011 octubre 28
2011-10-29,154.321,14223.3,2011 octubre 29
2011-10-30,132.961,14223.3,2011 octubre 30
2011-10-31,162.089,14223.3,2011 octubre 31
2011-11-01,169.208,14223.3,2011 noviembre 01
2011-11-02,170.941,14223.3,2011 noviembre 02
2011-11-03,173.444,14223.3,2011 noviembre 03
2011-11-04,173.205,14223.3,2011 noviembre 04
2011-11-05,163.958,14223.3,2011 noviembre 05
2011-11-06,148.3,14223.3,2011 noviembre 06
2011-11-07,151.468,14223.3,2011 noviembre 07
2011-11-08,172.851,14223.3,2011 noviembre 08
2011-11-09,172.821,14223.3,2011 noviembre 09
2011-11-10,170.0,14428.3,2011 noviembre 10
2011-11-11,170.515,14428.3,2011 noviembre 11
2011-11-12,157.85,14428.3,2011 noviembre 12
2011-11-13,138.251,14428.3,2011 noviembre 13
2011-11-14,149.434,14428.3,2011 noviembre 14
2011-11-15,171.106,14428.3,2011 noviembre 15
2011-11-16,175.481,14428.3,2011 noviembre 16
2011-11-17,174.973,14428.3,2011 noviembre 17
2011-11-18,173.707,14427.4,2011 noviembre 18
2011-11-19,166.989,14427.4,2011 noviembre 19
2011-11-20,150.785,14427.4,2011 noviembre 20
2011-11-21,176.364,14427.4,2011 noviembre 21
2011-11-22,178.107,14427.4,2011 noviembre 22
2011-11-23,178.178,14427.4,2011 noviembre 23
2011-11-24,176.051,14427.4,2011 noviembre 24
2011-11-25,178.592,14427.48,2011 noviembre 25
2011-11-26,169.185,14427.48,2011 noviembre 26
2011-11-27,151.809,14427.48,2011 noviembre 27
2011-11-28,173.312,14427.48,2011 noviembre 28
2011-11-29,168.353,14427.48,2011 noviembre 29
2011-11-30,164.063,14427.48,2011 noviembre 30
2011-12-01,163.327,14427.48,2011 diciembre 01
2011-12-02,169.935,14427.48,2011 diciembre 02
2011-12-03,162.183,14427.48,2011 diciembre 03
2011-12-04,150.122,14427.48,2011 diciembre 04
2011-12-05,173.05,14427.48,2011 diciembre 05
2011-12-06,175.542,14427.48,2011 diciembre 06
2011-12-07,174.985,14427.48,2011 diciembre 07
2011-12-08,155.944,14427.48,2011 diciembre 08
2011-12-09,174.662,14427.48,2011 diciembre 09
2011-12-10,169.404,14427.48,2011 diciembre 10
2011-12-11,153.951,14427.48,2011 diciembre 11
2011-12-12,172.426,14427.48,2011 diciembre 12
2011-12-13,177.689,14427.48,2011 diciembre 13
2011-12-14,168.246,14427.48,2011 diciembre 14
2011-12-15,165.305,14427.48,2011 diciembre 15
